example_id,content_family_id,task_class,response_text,split,provenance,length_tokens,length_band,template_family,paraphrase_family_id,lexical_challenge,notes
exp019_analogy_160,cf_160,analogy,The local refrigerator relation matches the bottle relation in structure.,train,rule_composed,10,medium,analogy_medium_0,cf_160,false,label_quality=clear; constructed from a balanced content family
exp019_definition_160,cf_160,definition,A local refrigerator is an object with a stated practical role.,train,rule_composed,11,medium,definition_medium_0,cf_160,false,label_quality=clear; constructed from a balanced content family
exp019_logic_161,cf_161,logic,"When the local lock condition holds, the stated rule requires withdraws as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_1,cf_161,false,label_quality=clear; constructed from a balanced content family
exp019_causality_161,cf_161,causality,A change in the local lock condition leads to withdraws through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_1,cf_161,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_161,cf_161,analogy,The local lock relation corresponds to the screen relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_1,cf_161,false,label_quality=clear; constructed from a balanced content family
exp019_definition_161,cf_161,definition,A local lock is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_1,cf_161,false,label_quality=clear; constructed from a balanced content family
exp019_logic_162,cf_162,logic,Local compass entails direction.,train,rule_composed,4,short,logic_short_2,cf_162,false,label_quality=clear; constructed from a balanced content family
exp019_causality_162,cf_162,causality,Local compass triggers direction.,train,rule_composed,4,short,causality_short_2,cf_162,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_162,cf_162,analogy,Local compass parallels vane.,train,rule_composed,4,short,analogy_short_2,cf_162,false,label_quality=clear; constructed from a balanced content family
exp019_definition_162,cf_162,definition,A local compass has purpose.,train,rule_composed,5,short,definition_short_2,cf_162,false,label_quality=clear; constructed from a balanced content family
exp019_logic_163,cf_163,logic,"The local ruler condition holds, so read follows.",train,rule_composed,8,medium,logic_medium_3,cf_163,false,label_quality=clear; constructed from a balanced content family
exp019_causality_163,cf_163,causality,Read follows when the local ruler mechanism activates.,train,rule_composed,8,medium,causality_medium_3,cf_163,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_163,cf_163,analogy,"Like the cup, the local ruler connects condition and outcome.",train,rule_composed,10,medium,analogy_medium_3,cf_163,false,label_quality=clear; constructed from a balanced content family
exp019_definition_163,cf_163,definition,The local ruler refers to an object used for a purpose.,train,rule_composed,11,medium,definition_medium_3,cf_163,false,label_quality=clear; constructed from a balanced content family
exp019_logic_164,cf_164,logic,"When the local can condition holds, the stated rule requires moist as its conclusion.",test,rule_composed,14,limited_long,logic_limited_long_4,cf_164,false,label_quality=clear; constructed from a balanced content family
exp019_causality_164,cf_164,causality,A change in the local can condition leads to moist through the system's ordinary mechanism.,test,rule_composed,15,limited_long,causality_limited_long_4,cf_164,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_164,cf_164,analogy,The local can relation corresponds to the dispenser relation because both connect a condition with an outcome.,test,rule_composed,17,limited_long,analogy_limited_long_4,cf_164,false,label_quality=clear; constructed from a balanced content family
exp019_definition_164,cf_164,definition,A local can is a familiar object whose role is described by its practical use in a system.,test,rule_composed,18,limited_long,definition_limited_long_4,cf_164,false,label_quality=clear; constructed from a balanced content family
exp019_logic_165,cf_165,logic,Local panel entails produced.,test,rule_composed,4,short,logic_short_0,cf_165,false,label_quality=clear; constructed from a balanced content family
exp019_causality_165,cf_165,causality,Local panel triggers produced.,test,rule_composed,4,short,causality_short_0,cf_165,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_165,cf_165,analogy,Local panel parallels windmill.,test,rule_composed,4,short,analogy_short_0,cf_165,false,label_quality=clear; constructed from a balanced content family
exp019_definition_165,cf_165,definition,A local panel has purpose.,test,rule_composed,5,short,definition_short_0,cf_165,false,label_quality=clear; constructed from a balanced content family
exp019_logic_166,cf_166,logic,"The local sharpener condition holds, so removed follows.",train,rule_composed,8,medium,logic_medium_1,cf_166,false,label_quality=clear; constructed from a balanced content family
exp019_causality_166,cf_166,causality,Removed follows when the local sharpener mechanism activates.,train,rule_composed,8,medium,causality_medium_1,cf_166,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_166,cf_166,analogy,"Like the grater, the local sharpener connects condition and outcome.",train,rule_composed,10,medium,analogy_medium_1,cf_166,false,label_quality=clear; constructed from a balanced content family
exp019_definition_166,cf_166,definition,The local sharpener refers to an object used for a purpose.,train,rule_composed,11,medium,definition_medium_1,cf_166,false,label_quality=clear; constructed from a balanced content family
exp019_logic_167,cf_167,logic,"When the local thermos condition holds, the stated rule requires slowly as its conclusion.",validation,rule_composed,14,limited_long,logic_limited_long_2,cf_167,false,label_quality=clear; constructed from a balanced content family
exp019_causality_167,cf_167,causality,A change in the local thermos condition leads to slowly through the system's ordinary mechanism.,validation,rule_composed,15,limited_long,causality_limited_long_2,cf_167,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_167,cf_167,analogy,The local thermos relation corresponds to the coat relation because both connect a condition with an outcome.,validation,rule_composed,17,limited_long,analogy_limited_long_2,cf_167,false,label_quality=clear; constructed from a balanced content family
exp019_definition_167,cf_167,definition,A local thermos is a familiar object whose role is described by its practical use in a system.,validation,rule_composed,18,limited_long,definition_limited_long_2,cf_167,false,label_quality=clear; constructed from a balanced content family
exp019_logic_168,cf_168,logic,Local calendar condition entails changes.,train,rule_composed,5,short,logic_short_3,cf_168,false,label_quality=clear; constructed from a balanced content family
exp019_causality_168,cf_168,causality,Local calendar state yields outcome.,train,rule_composed,5,short,causality_short_3,cf_168,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_168,cf_168,analogy,Local calendar mirrors odometer's relation.,train,rule_composed,5,short,analogy_short_3,cf_168,false,label_quality=clear; constructed from a balanced content family
exp019_definition_168,cf_168,definition,Local calendar denotes purpose.,train,rule_composed,4,short,definition_short_3,cf_168,false,label_quality=clear; constructed from a balanced content family
exp019_logic_169,cf_169,logic,"If the local pulley condition holds, rises follows under the rule.",train,rule_composed,11,medium,logic_medium_4,cf_169,false,label_quality=clear; constructed from a balanced content family
exp019_causality_169,cf_169,causality,The local pulley condition produces rises through a simple mechanism.,train,rule_composed,10,medium,causality_medium_4,cf_169,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_169,cf_169,analogy,The local pulley relation matches the lever relation in structure.,train,rule_composed,10,medium,analogy_medium_4,cf_169,false,label_quality=clear; constructed from a balanced content family
exp019_definition_169,cf_169,definition,A local pulley is an object with a stated practical role.,train,rule_composed,11,medium,definition_medium_4,cf_169,false,label_quality=clear; constructed from a balanced content family
exp019_logic_170,cf_170,logic,"When the local magnet condition holds, the stated rule requires closer as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_0,cf_170,false,label_quality=clear; constructed from a balanced content family
exp019_causality_170,cf_170,causality,A change in the local magnet condition leads to closer through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_0,cf_170,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_170,cf_170,analogy,The local magnet relation corresponds to the vacuum relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_0,cf_170,false,label_quality=clear; constructed from a balanced content family
exp019_definition_170,cf_170,definition,A local magnet is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_0,cf_170,false,label_quality=clear; constructed from a balanced content family
exp019_logic_171,cf_171,logic,Local cube condition entails melts.,test,rule_composed,5,short,logic_short_1,cf_171,false,label_quality=clear; constructed from a balanced content family
exp019_causality_171,cf_171,causality,Local cube state yields outcome.,test,rule_composed,5,short,causality_short_1,cf_171,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_171,cf_171,analogy,Local cube mirrors candle's relation.,test,rule_composed,5,short,analogy_short_1,cf_171,false,label_quality=clear; constructed from a balanced content family
exp019_definition_171,cf_171,definition,Local cube denotes purpose.,test,rule_composed,4,short,definition_short_1,cf_171,false,label_quality=clear; constructed from a balanced content family
exp019_logic_172,cf_172,logic,"If the practical timer condition holds, rings follows under the rule.",test,rule_composed,11,medium,logic_medium_2,cf_172,false,label_quality=clear; constructed from a balanced content family
exp019_causality_172,cf_172,causality,The practical timer condition produces rings through a simple mechanism.,test,rule_composed,10,medium,causality_medium_2,cf_172,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_172,cf_172,analogy,The practical timer relation matches the kettle relation in structure.,test,rule_composed,10,medium,analogy_medium_2,cf_172,false,label_quality=clear; constructed from a balanced content family
exp019_definition_172,cf_172,definition,A practical timer is an object with a stated practical role.,test,rule_composed,11,medium,definition_medium_2,cf_172,false,label_quality=clear; constructed from a balanced content family
exp019_logic_173,cf_173,logic,"When the practical gauge condition holds, the stated rule requires rises as its conclusion.",validation,rule_composed,14,limited_long,logic_limited_long_3,cf_173,false,label_quality=clear; constructed from a balanced content family
exp019_causality_173,cf_173,causality,A change in the practical gauge condition leads to rises through the system's ordinary mechanism.,validation,rule_composed,15,limited_long,causality_limited_long_3,cf_173,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_173,cf_173,analogy,The practical gauge relation corresponds to the gauge relation because both connect a condition with an outcome.,validation,rule_composed,17,limited_long,analogy_limited_long_3,cf_173,false,label_quality=clear; constructed from a balanced content family
exp019_definition_173,cf_173,definition,A practical gauge is a familiar object whose role is described by its practical use in a system.,validation,rule_composed,18,limited_long,definition_limited_long_3,cf_173,false,label_quality=clear; constructed from a balanced content family
exp019_logic_174,cf_174,logic,Practical light entails shines.,test,rule_composed,4,short,logic_short_4,cf_174,false,label_quality=clear; constructed from a balanced content family
exp019_causality_174,cf_174,causality,Practical light triggers shines.,test,rule_composed,4,short,causality_short_4,cf_174,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_174,cf_174,analogy,Practical light parallels lamp.,test,rule_composed,4,short,analogy_short_4,cf_174,false,label_quality=clear; constructed from a balanced content family
exp019_definition_174,cf_174,definition,A practical light has purpose.,test,rule_composed,5,short,definition_short_4,cf_174,false,label_quality=clear; constructed from a balanced content family
exp019_logic_175,cf_175,logic,"If the practical thermometer condition holds, increases follows under the rule.",train,rule_composed,11,medium,logic_medium_0,cf_175,false,label_quality=clear; constructed from a balanced content family
exp019_causality_175,cf_175,causality,The practical thermometer condition produces increases through a simple mechanism.,train,rule_composed,10,medium,causality_medium_0,cf_175,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_175,cf_175,analogy,The practical thermometer relation matches the speedometer relation in structure.,train,rule_composed,10,medium,analogy_medium_0,cf_175,false,label_quality=clear; constructed from a balanced content family
exp019_definition_175,cf_175,definition,A practical thermometer is an object with a stated practical role.,train,rule_composed,11,medium,definition_medium_0,cf_175,false,label_quality=clear; constructed from a balanced content family
exp019_logic_176,cf_176,logic,"When the practical filter condition holds, the stated rule requires behind as its conclusion.",test,rule_composed,14,limited_long,logic_limited_long_1,cf_176,false,label_quality=clear; constructed from a balanced content family
exp019_causality_176,cf_176,causality,A change in the practical filter condition leads to behind through the system's ordinary mechanism.,test,rule_composed,15,limited_long,causality_limited_long_1,cf_176,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_176,cf_176,analogy,The practical filter relation corresponds to the door relation because both connect a condition with an outcome.,test,rule_composed,17,limited_long,analogy_limited_long_1,cf_176,false,label_quality=clear; constructed from a balanced content family
exp019_definition_176,cf_176,definition,A practical filter is a familiar object whose role is described by its practical use in a system.,test,rule_composed,18,limited_long,definition_limited_long_1,cf_176,false,label_quality=clear; constructed from a balanced content family
exp019_logic_177,cf_177,logic,Practical tray entails sprout.,test,rule_composed,4,short,logic_short_2,cf_177,false,label_quality=clear; constructed from a balanced content family
exp019_causality_177,cf_177,causality,Practical tray triggers sprout.,test,rule_composed,4,short,causality_short_2,cf_177,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_177,cf_177,analogy,Practical tray parallels sponge.,test,rule_composed,4,short,analogy_short_2,cf_177,false,label_quality=clear; constructed from a balanced content family
exp019_definition_177,cf_177,definition,A practical tray has purpose.,test,rule_composed,5,short,definition_short_2,cf_177,false,label_quality=clear; constructed from a balanced content family
exp019_logic_178,cf_178,logic,"The practical signal condition holds, so proceed follows.",train,rule_composed,8,medium,logic_medium_3,cf_178,false,label_quality=clear; constructed from a balanced content family
exp019_causality_178,cf_178,causality,Proceed follows when the practical signal mechanism activates.,train,rule_composed,8,medium,causality_medium_3,cf_178,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_178,cf_178,analogy,"Like the bell, the practical signal connects condition and outcome.",train,rule_composed,10,medium,analogy_medium_3,cf_178,false,label_quality=clear; constructed from a balanced content family
exp019_definition_178,cf_178,definition,The practical signal refers to an object used for a purpose.,train,rule_composed,11,medium,definition_medium_3,cf_178,false,label_quality=clear; constructed from a balanced content family
exp019_logic_179,cf_179,logic,"When the practical refrigerator condition holds, the stated rule requires heat as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_4,cf_179,false,label_quality=clear; constructed from a balanced content family
exp019_causality_179,cf_179,causality,A change in the practical refrigerator condition leads to heat through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_4,cf_179,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_179,cf_179,analogy,The practical refrigerator relation corresponds to the bottle relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_4,cf_179,false,label_quality=clear; constructed from a balanced content family
exp019_definition_179,cf_179,definition,A practical refrigerator is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_4,cf_179,false,label_quality=clear; constructed from a balanced content family
exp019_logic_180,cf_180,logic,Practical lock entails withdraws.,train,rule_composed,4,short,logic_short_0,cf_180,false,label_quality=clear; constructed from a balanced content family
exp019_causality_180,cf_180,causality,Practical lock triggers withdraws.,train,rule_composed,4,short,causality_short_0,cf_180,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_180,cf_180,analogy,Practical lock parallels screen.,train,rule_composed,4,short,analogy_short_0,cf_180,false,label_quality=clear; constructed from a balanced content family
exp019_definition_180,cf_180,definition,A practical lock has purpose.,train,rule_composed,5,short,definition_short_0,cf_180,false,label_quality=clear; constructed from a balanced content family
exp019_logic_181,cf_181,logic,"The practical compass condition holds, so direction follows.",test,rule_composed,8,medium,logic_medium_1,cf_181,false,label_quality=clear; constructed from a balanced content family
exp019_causality_181,cf_181,causality,Direction follows when the practical compass mechanism activates.,test,rule_composed,8,medium,causality_medium_1,cf_181,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_181,cf_181,analogy,"Like the vane, the practical compass connects condition and outcome.",test,rule_composed,10,medium,analogy_medium_1,cf_181,false,label_quality=clear; constructed from a balanced content family
exp019_definition_181,cf_181,definition,The practical compass refers to an object used for a purpose.,test,rule_composed,11,medium,definition_medium_1,cf_181,false,label_quality=clear; constructed from a balanced content family
exp019_logic_182,cf_182,logic,"When the practical ruler condition holds, the stated rule requires read as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_2,cf_182,false,label_quality=clear; constructed from a balanced content family
exp019_causality_182,cf_182,causality,A change in the practical ruler condition leads to read through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_2,cf_182,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_182,cf_182,analogy,The practical ruler relation corresponds to the cup relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_2,cf_182,false,label_quality=clear; constructed from a balanced content family
exp019_definition_182,cf_182,definition,A practical ruler is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_2,cf_182,false,label_quality=clear; constructed from a balanced content family
exp019_logic_183,cf_183,logic,Practical can condition entails moist.,validation,rule_composed,5,short,logic_short_3,cf_183,false,label_quality=clear; constructed from a balanced content family
exp019_causality_183,cf_183,causality,Practical can state yields outcome.,validation,rule_composed,5,short,causality_short_3,cf_183,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_183,cf_183,analogy,Practical can mirrors dispenser's relation.,validation,rule_composed,5,short,analogy_short_3,cf_183,false,label_quality=clear; constructed from a balanced content family
exp019_definition_183,cf_183,definition,Practical can denotes purpose.,validation,rule_composed,4,short,definition_short_3,cf_183,false,label_quality=clear; constructed from a balanced content family
exp019_logic_184,cf_184,logic,"If the practical panel condition holds, produced follows under the rule.",train,rule_composed,11,medium,logic_medium_4,cf_184,false,label_quality=clear; constructed from a balanced content family
exp019_causality_184,cf_184,causality,The practical panel condition produces produced through a simple mechanism.,train,rule_composed,10,medium,causality_medium_4,cf_184,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_184,cf_184,analogy,The practical panel relation matches the windmill relation in structure.,train,rule_composed,10,medium,analogy_medium_4,cf_184,false,label_quality=clear; constructed from a balanced content family
exp019_definition_184,cf_184,definition,A practical panel is an object with a stated practical role.,train,rule_composed,11,medium,definition_medium_4,cf_184,false,label_quality=clear; constructed from a balanced content family
exp019_logic_185,cf_185,logic,"When the practical sharpener condition holds, the stated rule requires removed as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_0,cf_185,false,label_quality=clear; constructed from a balanced content family
exp019_causality_185,cf_185,causality,A change in the practical sharpener condition leads to removed through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_0,cf_185,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_185,cf_185,analogy,The practical sharpener relation corresponds to the grater relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_0,cf_185,false,label_quality=clear; constructed from a balanced content family
exp019_definition_185,cf_185,definition,A practical sharpener is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_0,cf_185,false,label_quality=clear; constructed from a balanced content family
exp019_logic_186,cf_186,logic,Practical thermos condition entails slowly.,train,rule_composed,5,short,logic_short_1,cf_186,false,label_quality=clear; constructed from a balanced content family
exp019_causality_186,cf_186,causality,Practical thermos state yields outcome.,train,rule_composed,5,short,causality_short_1,cf_186,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_186,cf_186,analogy,Practical thermos mirrors coat's relation.,train,rule_composed,5,short,analogy_short_1,cf_186,false,label_quality=clear; constructed from a balanced content family
exp019_definition_186,cf_186,definition,Practical thermos denotes purpose.,train,rule_composed,4,short,definition_short_1,cf_186,false,label_quality=clear; constructed from a balanced content family
exp019_logic_187,cf_187,logic,"If the practical calendar condition holds, changes follows under the rule.",train,rule_composed,11,medium,logic_medium_2,cf_187,false,label_quality=clear; constructed from a balanced content family
exp019_causality_187,cf_187,causality,The practical calendar condition produces changes through a simple mechanism.,train,rule_composed,10,medium,causality_medium_2,cf_187,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_187,cf_187,analogy,The practical calendar relation matches the odometer relation in structure.,train,rule_composed,10,medium,analogy_medium_2,cf_187,false,label_quality=clear; constructed from a balanced content family
exp019_definition_187,cf_187,definition,A practical calendar is an object with a stated practical role.,train,rule_composed,11,medium,definition_medium_2,cf_187,false,label_quality=clear; constructed from a balanced content family
exp019_logic_188,cf_188,logic,"When the practical pulley condition holds, the stated rule requires rises as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_3,cf_188,false,label_quality=clear; constructed from a balanced content family
exp019_causality_188,cf_188,causality,A change in the practical pulley condition leads to rises through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_3,cf_188,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_188,cf_188,analogy,The practical pulley relation corresponds to the lever relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_3,cf_188,false,label_quality=clear; constructed from a balanced content family
exp019_definition_188,cf_188,definition,A practical pulley is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_3,cf_188,false,label_quality=clear; constructed from a balanced content family
exp019_logic_189,cf_189,logic,Practical magnet entails closer.,train,rule_composed,4,short,logic_short_4,cf_189,false,label_quality=clear; constructed from a balanced content family
exp019_causality_189,cf_189,causality,Practical magnet triggers closer.,train,rule_composed,4,short,causality_short_4,cf_189,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_189,cf_189,analogy,Practical magnet parallels vacuum.,train,rule_composed,4,short,analogy_short_4,cf_189,false,label_quality=clear; constructed from a balanced content family
exp019_definition_189,cf_189,definition,A practical magnet has purpose.,train,rule_composed,5,short,definition_short_4,cf_189,false,label_quality=clear; constructed from a balanced content family
exp019_logic_190,cf_190,logic,"If the practical cube condition holds, melts follows under the rule.",train,rule_composed,11,medium,logic_medium_0,cf_190,false,label_quality=clear; constructed from a balanced content family
exp019_causality_190,cf_190,causality,The practical cube condition produces melts through a simple mechanism.,train,rule_composed,10,medium,causality_medium_0,cf_190,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_190,cf_190,analogy,The practical cube relation matches the candle relation in structure.,train,rule_composed,10,medium,analogy_medium_0,cf_190,false,label_quality=clear; constructed from a balanced content family
exp019_definition_190,cf_190,definition,A practical cube is an object with a stated practical role.,train,rule_composed,11,medium,definition_medium_0,cf_190,false,label_quality=clear; constructed from a balanced content family
