model,layer,split,source_group,target_group,beta,intervention_type,eval_item_id,target_assignment_rate,source_assignment_rate,target_minus_source_similarity
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,0.5,task,analogy_para_02,1.0,0.0,0.19030895403195713
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,0.5,task,analogy_para_03,1.0,0.0,0.20683753757530787
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,0.5,matched_random,analogy_para_01,0.0,1.0,-0.10022758946694554
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,0.5,matched_random,analogy_para_02,0.0,1.0,-0.043866337242372766
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,0.5,matched_random,analogy_para_03,0.0,1.0,-0.030749528057365083
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,0.5,opposite,analogy_para_01,0.0,1.0,-0.3098684763228874
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,0.5,opposite,analogy_para_02,0.0,1.0,-0.2701071973804001
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,0.5,opposite,analogy_para_03,0.0,1.0,-0.26277053829988684
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,0.75,task,analogy_para_01,1.0,0.0,0.23504460759617152
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,0.75,task,analogy_para_02,1.0,0.0,0.29200546262716176
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,0.75,task,analogy_para_03,1.0,0.0,0.3075561705254839
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,0.75,matched_random,analogy_para_01,0.0,1.0,-0.0937084329275839
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,0.75,matched_random,analogy_para_02,0.0,1.0,-0.04042220352410708
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,0.75,matched_random,analogy_para_03,0.0,1.0,-0.028089841320142472
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,0.75,opposite,analogy_para_01,0.0,1.0,-0.386406422126076
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,0.75,opposite,analogy_para_02,0.0,1.0,-0.35658123032302225
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,0.75,opposite,analogy_para_03,0.0,1.0,-0.35216622935355735
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,1.0,task,analogy_para_01,1.0,0.0,0.32681045963592503
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,1.0,task,analogy_para_02,1.0,0.0,0.375622230701738
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,1.0,task,analogy_para_03,1.0,0.0,0.3893587363149795
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,1.0,matched_random,analogy_para_01,0.0,1.0,-0.08644941901286396
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,1.0,matched_random,analogy_para_02,0.0,1.0,-0.03674593491452749
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,1.0,matched_random,analogy_para_03,0.0,1.0,-0.025289999689880105
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,1.0,opposite,analogy_para_01,0.0,1.0,-0.4469733142202621
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,1.0,opposite,analogy_para_02,0.0,1.0,-0.4253165201484621
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,causality,1.0,opposite,analogy_para_03,0.0,1.0,-0.4230602068145395
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.5,task,analogy_para_01,1.0,0.0,0.12221049846193566
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.5,task,analogy_para_02,1.0,0.0,0.19577391449415604
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.5,task,analogy_para_03,1.0,0.0,0.1949624200847755
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.5,matched_random,analogy_para_01,0.0,1.0,-0.08951520697689797
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.5,matched_random,analogy_para_02,0.0,1.0,-0.02174320095972271
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.5,matched_random,analogy_para_03,0.0,1.0,-0.02678226162013897
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.5,opposite,analogy_para_01,0.0,1.0,-0.2886020248643443
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.5,opposite,analogy_para_02,0.0,1.0,-0.2378100564303428
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.5,opposite,analogy_para_03,0.0,1.0,-0.24622181150681954
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.75,task,analogy_para_01,1.0,0.0,0.22475399431360588
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.75,task,analogy_para_02,1.0,0.0,0.2913218065185603
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.75,task,analogy_para_03,1.0,0.0,0.29227931401217955
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.75,matched_random,analogy_para_01,0.0,1.0,-0.08260305885140373
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.75,matched_random,analogy_para_02,0.0,1.0,-0.018468492469962627
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.75,matched_random,analogy_para_03,0.0,1.0,-0.02312300533484013
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.75,opposite,analogy_para_01,0.0,1.0,-0.3612521742343927
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.75,opposite,analogy_para_02,0.0,1.0,-0.3216660098992439
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,0.75,opposite,analogy_para_03,0.0,1.0,-0.3302878197229723
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,1.0,task,analogy_para_01,1.0,0.0,0.3135408853463658
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,1.0,task,analogy_para_02,1.0,0.0,0.37046945915751467
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,1.0,task,analogy_para_03,1.0,0.0,0.37250506797349137
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,1.0,matched_random,analogy_para_01,0.0,1.0,-0.07520700631593757
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,1.0,matched_random,analogy_para_02,0.0,1.0,-0.015276550949603562
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,1.0,matched_random,analogy_para_03,0.0,1.0,-0.019527980235536813
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,1.0,opposite,analogy_para_01,0.0,1.0,-0.4194314174598171
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,1.0,opposite,analogy_para_02,0.0,1.0,-0.3894435656758843
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,analogy,definition,1.0,opposite,analogy_para_03,0.0,1.0,-0.39770713193771723
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.5,task,definition_para_01,1.0,0.0,0.09382640090751881
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.5,task,definition_para_02,1.0,0.0,0.1168215335741083
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.5,task,definition_para_03,1.0,0.0,0.0828582301823223
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.5,matched_random,definition_para_01,0.0,1.0,-0.07042292667659344
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.5,matched_random,definition_para_02,0.0,1.0,-0.05462146603335971
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.5,matched_random,definition_para_03,0.0,1.0,-0.09116504545659454
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.5,opposite,definition_para_01,0.0,1.0,-0.22198523029644357
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.5,opposite,definition_para_02,0.0,1.0,-0.2142697674574381
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.5,opposite,definition_para_03,0.0,1.0,-0.24760263869554966
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.75,task,definition_para_01,1.0,0.0,0.17455503149125917
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.75,task,definition_para_02,1.0,0.0,0.19912557007226184
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.75,task,definition_para_03,1.0,0.0,0.16997590433336673
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.75,matched_random,definition_para_01,0.0,1.0,-0.06698634262169989
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.75,matched_random,definition_para_02,0.0,1.0,-0.05153760651671013
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.75,matched_random,definition_para_03,0.0,1.0,-0.08647419137295353
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.75,opposite,definition_para_01,0.0,1.0,-0.28215207376360685
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.75,opposite,definition_para_02,0.0,1.0,-0.2776146781089177
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,0.75,opposite,definition_para_03,0.0,1.0,-0.30714052615455556
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,1.0,task,definition_para_01,1.0,0.0,0.24779205267933369
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,1.0,task,definition_para_02,1.0,0.0,0.2724187454395707
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,1.0,task,definition_para_03,1.0,0.0,0.24881944228491115
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,1.0,matched_random,definition_para_01,0.0,1.0,-0.06291509496126635
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,1.0,matched_random,definition_para_02,0.0,1.0,-0.047981425687419366
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,1.0,matched_random,definition_para_03,0.0,1.0,-0.08094528523581468
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,1.0,opposite,definition_para_01,0.0,1.0,-0.33271815406066896
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,1.0,opposite,definition_para_02,0.0,1.0,-0.330543519117781
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,logic,1.0,opposite,definition_para_03,0.0,1.0,-0.3561300372363216
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.5,task,definition_para_01,1.0,0.0,0.07525412923485397
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.5,task,definition_para_02,1.0,0.0,0.08397719812441906
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.5,task,definition_para_03,1.0,0.0,0.08666527762104215
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.5,matched_random,definition_para_01,0.0,1.0,-0.026324353644551324
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.5,matched_random,definition_para_02,0.0,1.0,-0.021594209750628535
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.5,matched_random,definition_para_03,0.0,1.0,-0.020387579138449796
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.5,opposite,definition_para_01,0.0,1.0,-0.1264879215694713
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.5,opposite,definition_para_02,0.0,1.0,-0.12663719876000668
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.5,opposite,definition_para_03,0.0,1.0,-0.12704755790029343
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.75,task,definition_para_01,1.0,0.0,0.1227730033913671
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.75,task,definition_para_02,1.0,0.0,0.13282444195882326
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.75,task,definition_para_03,1.0,0.0,0.13600664128714945
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.75,matched_random,definition_para_01,0.0,1.0,-0.025727195962061855
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.75,matched_random,definition_para_02,0.0,1.0,-0.02099296154794361
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.75,matched_random,definition_para_03,0.0,1.0,-0.01980034578083434
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.75,opposite,definition_para_01,0.0,1.0,-0.17165539763874393
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.75,opposite,definition_para_02,0.0,1.0,-0.17380953609213323
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,0.75,opposite,definition_para_03,0.0,1.0,-0.17487067651216048
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,1.0,task,definition_para_01,1.0,0.0,0.1663373833949784
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,1.0,task,definition_para_02,1.0,0.0,0.1771429340934817
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,1.0,task,definition_para_03,1.0,0.0,0.18062125887002323
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,1.0,matched_random,definition_para_01,0.0,1.0,-0.024912471714482853
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,1.0,matched_random,definition_para_02,0.0,1.0,-0.02022199725856022
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,1.0,matched_random,definition_para_03,0.0,1.0,-0.01905179017986558
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,1.0,opposite,definition_para_01,0.0,1.0,-0.21234181097625693
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,1.0,opposite,definition_para_02,0.0,1.0,-0.2160670456256869
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,causality,1.0,opposite,definition_para_03,0.0,1.0,-0.21761275009512593
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,task,definition_para_01,1.0,0.0,0.13060287453634412
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,task,definition_para_02,1.0,0.0,0.11263772871351352
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,task,definition_para_03,1.0,0.0,0.11517053871322991
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,matched_random,definition_para_01,0.0,1.0,-0.07377460012781256
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,matched_random,definition_para_02,0.0,1.0,-0.10122441716851893
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,matched_random,definition_para_03,0.0,1.0,-0.10130253145274648
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,opposite,definition_para_01,0.0,1.0,-0.2717193009059008
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,opposite,definition_para_02,0.0,1.0,-0.30288548715147856
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,opposite,definition_para_03,0.0,1.0,-0.3060407740899701
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,task,definition_para_01,1.0,0.0,0.224424191696463
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,task,definition_para_02,1.0,0.0,0.212889449865719
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,task,definition_para_03,1.0,0.0,0.2165661462746663
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,matched_random,definition_para_01,0.0,1.0,-0.06927693471233076
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,matched_random,definition_para_02,0.0,1.0,-0.09493279055976223
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,matched_random,definition_para_03,0.0,1.0,-0.0947103040891738
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,opposite,definition_para_01,0.0,1.0,-0.3489464998558463
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,opposite,definition_para_02,0.0,1.0,-0.37798636650680384
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,opposite,definition_para_03,0.0,1.0,-0.38157416127082056
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,task,definition_para_01,1.0,0.0,0.3050719385558631
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,task,definition_para_02,1.0,0.0,0.2989664513772001
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,task,definition_para_03,1.0,0.0,0.30323773336645277
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,matched_random,definition_para_01,0.0,1.0,-0.06424305843359845
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,matched_random,definition_para_02,0.0,1.0,-0.08786887441258184
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,matched_random,definition_para_03,0.0,1.0,-0.08743200103140292
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,opposite,definition_para_01,0.0,1.0,-0.41198044906895576
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,opposite,definition_para_02,0.0,1.0,-0.4379389427159437
Qwen/Qwen3-1.7B,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,opposite,definition_para_03,0.0,1.0,-0.44157926535898595
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.5,task,logic_orig_01,1.0,0.0,0.17378645434972817
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.5,task,logic_orig_02,1.0,0.0,0.18903650973731212
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.5,task,logic_orig_03,1.0,0.0,0.19280229000920512
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.5,matched_random,logic_orig_01,0.0,0.0,0.007973156329790787
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.5,matched_random,logic_orig_02,1.0,0.0,0.02200142375565317
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.5,matched_random,logic_orig_03,0.0,0.0,0.025217952209042327
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.5,opposite,logic_orig_01,0.0,1.0,-0.17344946381820003
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.5,opposite,logic_orig_02,0.0,1.0,-0.16306365223360164
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.5,opposite,logic_orig_03,0.0,1.0,-0.16118895078255957
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.75,task,logic_orig_01,1.0,0.0,0.243565415792119
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.75,task,logic_orig_02,1.0,0.0,0.2578421490197803
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.75,task,logic_orig_03,1.0,0.0,0.2615267790020529
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.75,matched_random,logic_orig_01,0.0,0.0,0.009147893718521982
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.75,matched_random,logic_orig_02,1.0,0.0,0.022450412881358184
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.75,matched_random,logic_orig_03,0.0,0.0,0.025553938060441705
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.75,opposite,logic_orig_01,0.0,1.0,-0.2521656514933577
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.75,opposite,logic_orig_02,0.0,1.0,-0.24441834379678617
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,0.75,opposite,logic_orig_03,0.0,1.0,-0.24321867764025962
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,1.0,task,logic_orig_01,1.0,0.0,0.3018525316522439
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,1.0,task,logic_orig_02,1.0,0.0,0.31476056134906527
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,1.0,task,logic_orig_03,1.0,0.0,0.31822117472000433
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,1.0,matched_random,logic_orig_01,0.0,0.0,0.010059999023323218
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,1.0,matched_random,logic_orig_02,1.0,0.0,0.022509245915336318
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,1.0,matched_random,logic_orig_03,0.0,0.0,0.02545110809185358
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,1.0,opposite,logic_orig_01,0.0,1.0,-0.3192976104350192
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,1.0,opposite,logic_orig_02,0.0,1.0,-0.3139009572068263
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,causality,1.0,opposite,logic_orig_03,0.0,1.0,-0.3132340389066704
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,task,logic_orig_01,1.0,0.0,0.16386797491028948
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,task,logic_orig_02,1.0,0.0,0.1665854275922053
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,task,logic_orig_03,1.0,0.0,0.18683760144915718
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,matched_random,logic_orig_01,0.0,0.0,0.012083034714169272
Qwen/Qwen3-1.7B,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,matched_random,logic_orig_02,0.0,0.0,0.012312033574003234
